inventory_id,film_id,store_id,last_update
1950,424,2,2020-02-15 05:09:17-05
1951,425,2,2020-02-15 05:09:17-05
1952,425,2,2020-02-15 05:09:17-05
1953,426,2,2020-02-15 05:09:17-05
1954,426,2,2020-02-15 05:09:17-05
1955,426,2,2020-02-15 05:09:17-05
1956,427,1,2020-02-15 05:09:17-05
1957,427,1,2020-02-15 05:09:17-05
1958,427,1,2020-02-15 05:09:17-05
1959,427,1,2020-02-15 05:09:17-05
1960,428,1,2020-02-15 05:09:17-05
1961,428,1,2020-02-15 05:09:17-05
1962,428,1,2020-02-15 05:09:17-05
1963,428,1,2020-02-15 05:09:17-05
1964,428,2,2020-02-15 05:09:17-05
1965,428,2,2020-02-15 05:09:17-05
1966,429,1,2020-02-15 05:09:17-05
1967,429,1,2020-02-15 05:09:17-05
1968,429,2,2020-02-15 05:09:17-05
1969,429,2,2020-02-15 05:09:17-05
1970,429,2,2020-02-15 05:09:17-05
1971,429,2,2020-02-15 05:09:17-05
1972,430,2,2020-02-15 05:09:17-05
1973,430,2,2020-02-15 05:09:17-05
1974,430,2,2020-02-15 05:09:17-05
1975,430,2,2020-02-15 05:09:17-05
1976,431,2,2020-02-15 05:09:17-05
1977,431,2,2020-02-15 05:09:17-05
1978,431,2,2020-02-15 05:09:17-05
1979,432,1,2020-02-15 05:09:17-05
1980,432,1,2020-02-15 05:09:17-05
1981,432,1,2020-02-15 05:09:17-05
1982,432,2,2020-02-15 05:09:17-05
1983,432,2,2020-02-15 05:09:17-05
1984,433,1,2020-02-15 05:09:17-05
1985,433,1,2020-02-15 05:09:17-05
1986,433,1,2020-02-15 05:09:17-05
1987,433,1,2020-02-15 05:09:17-05
1988,433,2,2020-02-15 05:09:17-05
1989,433,2,2020-02-15 05:09:17-05
1990,434,1,2020-02-15 05:09:17-05
1991,434,1,2020-02-15 05:09:17-05
1992,434,1,2020-02-15 05:09:17-05
1993,434,1,2020-02-15 05:09:17-05
1994,434,2,2020-02-15 05:09:17-05
1995,434,2,2020-02-15 05:09:17-05
1996,434,2,2020-02-15 05:09:17-05
1997,434,2,2020-02-15 05:09:17-05
1998,435,1,2020-02-15 05:09:17-05
1999,435,1,2020-02-15 05:09:17-05
2000,436,1,2020-02-15 05:09:17-05
2001,436,1,2020-02-15 05:09:17-05
2002,436,1,2020-02-15 05:09:17-05
2003,436,2,2020-02-15 05:09:17-05
2004,436,2,2020-02-15 05:09:17-05
2005,436,2,2020-02-15 05:09:17-05
2006,437,1,2020-02-15 05:09:17-05
2007,437,1,2020-02-15 05:09:17-05
2008,437,2,2020-02-15 05:09:17-05
2009,437,2,2020-02-15 05:09:17-05
2010,437,2,2020-02-15 05:09:17-05
2011,437,2,2020-02-15 05:09:17-05
2012,438,1,2020-02-15 05:09:17-05
2013,438,1,2020-02-15 05:09:17-05
2014,438,2,2020-02-15 05:09:17-05
2015,438,2,2020-02-15 05:09:17-05
2016,438,2,2020-02-15 05:09:17-05
2017,439,1,2020-02-15 05:09:17-05
2018,439,1,2020-02-15 05:09:17-05
2019,439,1,2020-02-15 05:09:17-05
2020,439,1,2020-02-15 05:09:17-05
2021,439,2,2020-02-15 05:09:17-05
2022,439,2,2020-02-15 05:09:17-05
2023,440,1,2020-02-15 05:09:17-05
2024,440,1,2020-02-15 05:09:17-05
2025,440,2,2020-02-15 05:09:17-05
2026,440,2,2020-02-15 05:09:17-05
2027,441,1,2020-02-15 05:09:17-05
2028,441,1,2020-02-15 05:09:17-05
2029,442,1,2020-02-15 05:09:17-05
2030,442,1,2020-02-15 05:09:17-05
2031,442,1,2020-02-15 05:09:17-05
2032,443,1,2020-02-15 05:09:17-05
2033,443,1,2020-02-15 05:09:17-05
2034,443,1,2020-02-15 05:09:17-05
2035,443,2,2020-02-15 05:09:17-05
2036,443,2,2020-02-15 05:09:17-05
2037,443,2,2020-02-15 05:09:17-05
2038,443,2,2020-02-15 05:09:17-05
2039,444,1,2020-02-15 05:09:17-05
2040,444,1,2020-02-15 05:09:17-05
2041,444,1,2020-02-15 05:09:17-05
2042,444,1,2020-02-15 05:09:17-05
2043,444,2,2020-02-15 05:09:17-05
2044,444,2,2020-02-15 05:09:17-05
2045,444,2,2020-02-15 05:09:17-05
2046,444,2,2020-02-15 05:09:17-05
2047,445,1,2020-02-15 05:09:17-05
2048,445,1,2020-02-15 05:09:17-05
2049,445,1,2020-02-15 05:09:17-05
2050,445,2,2020-02-15 05:09:17-05
2051,445,2,2020-02-15 05:09:17-05
2052,445,2,2020-02-15 05:09:17-05
2053,446,1,2020-02-15 05:09:17-05
2054,446,1,2020-02-15 05:09:17-05
2055,446,2,2020-02-15 05:09:17-05
2056,446,2,2020-02-15 05:09:17-05
2057,447,1,2020-02-15 05:09:17-05
2058,447,1,2020-02-15 05:09:17-05
2059,447,1,2020-02-15 05:09:17-05
2060,447,1,2020-02-15 05:09:17-05
2061,447,2,2020-02-15 05:09:17-05
2062,447,2,2020-02-15 05:09:17-05
2063,447,2,2020-02-15 05:09:17-05
2064,448,1,2020-02-15 05:09:17-05
2065,448,1,2020-02-15 05:09:17-05
2066,448,2,2020-02-15 05:09:17-05
2067,448,2,2020-02-15 05:09:17-05
2068,448,2,2020-02-15 05:09:17-05
2069,449,2,2020-02-15 05:09:17-05
2070,449,2,2020-02-15 05:09:17-05
2071,449,2,2020-02-15 05:09:17-05
2072,449,2,2020-02-15 05:09:17-05
2073,450,1,2020-02-15 05:09:17-05
2074,450,1,2020-02-15 05:09:17-05
2075,450,1,2020-02-15 05:09:17-05
2076,450,2,2020-02-15 05:09:17-05
2077,450,2,2020-02-15 05:09:17-05
2078,450,2,2020-02-15 05:09:17-05
2079,450,2,2020-02-15 05:09:17-05
2080,451,1,2020-02-15 05:09:17-05
2081,451,1,2020-02-15 05:09:17-05
2082,451,2,2020-02-15 05:09:17-05
2083,451,2,2020-02-15 05:09:17-05
2084,451,2,2020-02-15 05:09:17-05
2085,452,2,2020-02-15 05:09:17-05
2086,452,2,2020-02-15 05:09:17-05
2087,452,2,2020-02-15 05:09:17-05
2088,452,2,2020-02-15 05:09:17-05
2089,453,1,2020-02-15 05:09:17-05
2090,453,1,2020-02-15 05:09:17-05
2091,453,1,2020-02-15 05:09:17-05
2092,453,2,2020-02-15 05:09:17-05
2093,453,2,2020-02-15 05:09:17-05
2094,454,1,2020-02-15 05:09:17-05
2095,454,1,2020-02-15 05:09:17-05
2096,455,1,2020-02-15 05:09:17-05
2097,455,1,2020-02-15 05:09:17-05
2098,455,1,2020-02-15 05:09:17-05
2099,455,1,2020-02-15 05:09:17-05
2100,456,1,2020-02-15 05:09:17-05
2101,456,1,2020-02-15 05:09:17-05
2102,456,2,2020-02-15 05:09:17-05
2103,456,2,2020-02-15 05:09:17-05
2104,456,2,2020-02-15 05:09:17-05
2105,456,2,2020-02-15 05:09:17-05
2106,457,1,2020-02-15 05:09:17-05
2107,457,1,2020-02-15 05:09:17-05
2108,457,2,2020-02-15 05:09:17-05
2109,457,2,2020-02-15 05:09:17-05
2110,457,2,2020-02-15 05:09:17-05
2111,457,2,2020-02-15 05:09:17-05
2112,458,1,2020-02-15 05:09:17-05
2113,458,1,2020-02-15 05:09:17-05
2114,458,2,2020-02-15 05:09:17-05
2115,458,2,2020-02-15 05:09:17-05
2116,458,2,2020-02-15 05:09:17-05
2117,458,2,2020-02-15 05:09:17-05
2118,459,2,2020-02-15 05:09:17-05
2119,459,2,2020-02-15 05:09:17-05
2120,460,1,2020-02-15 05:09:17-05
2121,460,1,2020-02-15 05:09:17-05
2122,460,1,2020-02-15 05:09:17-05
2123,460,1,2020-02-15 05:09:17-05
2124,460,2,2020-02-15 05:09:17-05
2125,460,2,2020-02-15 05:09:17-05
2126,460,2,2020-02-15 05:09:17-05
2127,460,2,2020-02-15 05:09:17-05
2128,461,1,2020-02-15 05:09:17-05
2129,461,1,2020-02-15 05:09:17-05
2130,461,2,2020-02-15 05:09:17-05
2131,461,2,2020-02-15 05:09:17-05
2132,461,2,2020-02-15 05:09:17-05
2133,461,2,2020-02-15 05:09:17-05
2134,462,1,2020-02-15 05:09:17-05
2135,462,1,2020-02-15 05:09:17-05
2136,462,2,2020-02-15 05:09:17-05
2137,462,2,2020-02-15 05:09:17-05
2138,462,2,2020-02-15 05:09:17-05
2139,463,1,2020-02-15 05:09:17-05
2140,463,1,2020-02-15 05:09:17-05
2141,463,1,2020-02-15 05:09:17-05
2142,463,2,2020-02-15 05:09:17-05
2143,463,2,2020-02-15 05:09:17-05
2144,464,1,2020-02-15 05:09:17-05
2145,464,1,2020-02-15 05:09:17-05
2146,464,1,2020-02-15 05:09:17-05
2147,464,1,2020-02-15 05:09:17-05
2148,464,2,2020-02-15 05:09:17-05
2149,464,2,2020-02-15 05:09:17-05
2150,464,2,2020-02-15 05:09:17-05
2151,465,1,2020-02-15 05:09:17-05
2152,465,1,2020-02-15 05:09:17-05
2153,465,2,2020-02-15 05:09:17-05
2154,465,2,2020-02-15 05:09:17-05
2155,465,2,2020-02-15 05:09:17-05
2156,466,1,2020-02-15 05:09:17-05
2157,466,1,2020-02-15 05:09:17-05
2158,467,1,2020-02-15 05:09:17-05
2159,467,1,2020-02-15 05:09:17-05
2160,467,1,2020-02-15 05:09:17-05
2161,467,1,2020-02-15 05:09:17-05
2162,467,2,2020-02-15 05:09:17-05
2163,467,2,2020-02-15 05:09:17-05
2164,467,2,2020-02-15 05:09:17-05
2165,468,1,2020-02-15 05:09:17-05
2166,468,1,2020-02-15 05:09:17-05
2167,468,1,2020-02-15 05:09:17-05
2168,468,1,2020-02-15 05:09:17-05
2169,468,2,2020-02-15 05:09:17-05
2170,468,2,2020-02-15 05:09:17-05
2171,468,2,2020-02-15 05:09:17-05
2172,468,2,2020-02-15 05:09:17-05
2173,469,2,2020-02-15 05:09:17-05
2174,469,2,2020-02-15 05:09:17-05
2175,469,2,2020-02-15 05:09:17-05
2176,470,1,2020-02-15 05:09:17-05
2177,470,1,2020-02-15 05:09:17-05
2178,471,1,2020-02-15 05:09:17-05
2179,471,1,2020-02-15 05:09:17-05
2180,471,1,2020-02-15 05:09:17-05
2181,471,2,2020-02-15 05:09:17-05
2182,471,2,2020-02-15 05:09:17-05
2183,471,2,2020-02-15 05:09:17-05
2184,471,2,2020-02-15 05:09:17-05
2185,472,2,2020-02-15 05:09:17-05
2186,472,2,2020-02-15 05:09:17-05
2187,473,1,2020-02-15 05:09:17-05
2188,473,1,2020-02-15 05:09:17-05
2189,473,2,2020-02-15 05:09:17-05
2190,473,2,2020-02-15 05:09:17-05
2191,473,2,2020-02-15 05:09:17-05
2192,474,2,2020-02-15 05:09:17-05
2193,474,2,2020-02-15 05:09:17-05
2194,474,2,2020-02-15 05:09:17-05
2195,474,2,2020-02-15 05:09:17-05
2196,475,2,2020-02-15 05:09:17-05
2197,475,2,2020-02-15 05:09:17-05
2198,476,1,2020-02-15 05:09:17-05
2199,476,1,2020-02-15 05:09:17-05
2200,476,1,2020-02-15 05:09:17-05
2201,476,2,2020-02-15 05:09:17-05
2202,476,2,2020-02-15 05:09:17-05
2203,476,2,2020-02-15 05:09:17-05
2204,476,2,2020-02-15 05:09:17-05
2205,477,2,2020-02-15 05:09:17-05
2206,477,2,2020-02-15 05:09:17-05
2207,477,2,2020-02-15 05:09:17-05
2208,478,1,2020-02-15 05:09:17-05
2209,478,1,2020-02-15 05:09:17-05
2210,478,2,2020-02-15 05:09:17-05
2211,478,2,2020-02-15 05:09:17-05
2212,478,2,2020-02-15 05:09:17-05
2213,479,1,2020-02-15 05:09:17-05
2214,479,1,2020-02-15 05:09:17-05
2215,479,2,2020-02-15 05:09:17-05
2216,479,2,2020-02-15 05:09:17-05
2217,479,2,2020-02-15 05:09:17-05
2218,480,1,2020-02-15 05:09:17-05
2219,480,1,2020-02-15 05:09:17-05
2220,480,2,2020-02-15 05:09:17-05
2221,480,2,2020-02-15 05:09:17-05
2222,481,1,2020-02-15 05:09:17-05
2223,481,1,2020-02-15 05:09:17-05
2224,481,1,2020-02-15 05:09:17-05
2225,481,2,2020-02-15 05:09:17-05
2226,481,2,2020-02-15 05:09:17-05
2227,481,2,2020-02-15 05:09:17-05
2228,482,1,2020-02-15 05:09:17-05
2229,482,1,2020-02-15 05:09:17-05
2230,482,1,2020-02-15 05:09:17-05
2231,483,1,2020-02-15 05:09:17-05
2232,483,1,2020-02-15 05:09:17-05
2233,483,1,2020-02-15 05:09:17-05
2234,483,2,2020-02-15 05:09:17-05
2235,483,2,2020-02-15 05:09:17-05
2236,484,1,2020-02-15 05:09:17-05
2237,484,1,2020-02-15 05:09:17-05
2238,484,1,2020-02-15 05:09:17-05
2239,484,1,2020-02-15 05:09:17-05
2240,484,2,2020-02-15 05:09:17-05
2241,484,2,2020-02-15 05:09:17-05
2242,484,2,2020-02-15 05:09:17-05
2243,485,2,2020-02-15 05:09:17-05
2244,485,2,2020-02-15 05:09:17-05
2245,485,2,2020-02-15 05:09:17-05
2246,486,1,2020-02-15 05:09:17-05
2247,486,1,2020-02-15 05:09:17-05
2248,486,1,2020-02-15 05:09:17-05
2249,486,1,2020-02-15 05:09:17-05
2250,486,2,2020-02-15 05:09:17-05
2251,486,2,2020-02-15 05:09:17-05
2252,487,2,2020-02-15 05:09:17-05
2253,487,2,2020-02-15 05:09:17-05
2254,487,2,2020-02-15 05:09:17-05
2255,488,1,2020-02-15 05:09:17-05
2256,488,1,2020-02-15 05:09:17-05
2257,488,2,2020-02-15 05:09:17-05
2258,488,2,2020-02-15 05:09:17-05
2259,488,2,2020-02-15 05:09:17-05
2260,489,1,2020-02-15 05:09:17-05
2261,489,1,2020-02-15 05:09:17-05
2262,489,1,2020-02-15 05:09:17-05
2263,489,1,2020-02-15 05:09:17-05
2264,489,2,2020-02-15 05:09:17-05
2265,489,2,2020-02-15 05:09:17-05
2266,489,2,2020-02-15 05:09:17-05
2267,489,2,2020-02-15 05:09:17-05
2268,490,1,2020-02-15 05:09:17-05
2269,490,1,2020-02-15 05:09:17-05
2270,491,1,2020-02-15 05:09:17-05
2271,491,1,2020-02-15 05:09:17-05
2272,491,2,2020-02-15 05:09:17-05
2273,491,2,2020-02-15 05:09:17-05
2274,491,2,2020-02-15 05:09:17-05
2275,491,2,2020-02-15 05:09:17-05
2276,492,1,2020-02-15 05:09:17-05
2277,492,1,2020-02-15 05:09:17-05
2278,493,2,2020-02-15 05:09:17-05
2279,493,2,2020-02-15 05:09:17-05
2280,493,2,2020-02-15 05:09:17-05
2281,494,1,2020-02-15 05:09:17-05
2282,494,1,2020-02-15 05:09:17-05
2283,494,1,2020-02-15 05:09:17-05
2284,494,1,2020-02-15 05:09:17-05
2285,494,2,2020-02-15 05:09:17-05
2286,494,2,2020-02-15 05:09:17-05
2287,496,1,2020-02-15 05:09:17-05
2288,496,1,2020-02-15 05:09:17-05
2289,496,2,2020-02-15 05:09:17-05
2290,496,2,2020-02-15 05:09:17-05
2291,496,2,2020-02-15 05:09:17-05
2292,498,1,2020-02-15 05:09:17-05
2293,498,1,2020-02-15 05:09:17-05
2294,499,1,2020-02-15 05:09:17-05
2295,499,1,2020-02-15 05:09:17-05
2296,500,1,2020-02-15 05:09:17-05
2297,500,1,2020-02-15 05:09:17-05
2298,500,1,2020-02-15 05:09:17-05
2299,500,1,2020-02-15 05:09:17-05
2300,500,2,2020-02-15 05:09:17-05
2301,500,2,2020-02-15 05:09:17-05
2302,500,2,2020-02-15 05:09:17-05
2303,500,2,2020-02-15 05:09:17-05
2304,501,1,2020-02-15 05:09:17-05
2305,501,1,2020-02-15 05:09:17-05
2306,501,1,2020-02-15 05:09:17-05
2307,501,2,2020-02-15 05:09:17-05
2308,501,2,2020-02-15 05:09:17-05
2309,502,1,2020-02-15 05:09:17-05
2310,502,1,2020-02-15 05:09:17-05
2311,502,1,2020-02-15 05:09:17-05
2312,502,1,2020-02-15 05:09:17-05
2313,502,2,2020-02-15 05:09:17-05
2314,502,2,2020-02-15 05:09:17-05
2315,502,2,2020-02-15 05:09:17-05
2316,503,1,2020-02-15 05:09:17-05
2317,503,1,2020-02-15 05:09:17-05
2318,503,1,2020-02-15 05:09:17-05
2319,504,1,2020-02-15 05:09:17-05
2320,504,1,2020-02-15 05:09:17-05
2321,504,1,2020-02-15 05:09:17-05
2322,504,1,2020-02-15 05:09:17-05
2323,504,2,2020-02-15 05:09:17-05
2324,504,2,2020-02-15 05:09:17-05
2325,505,2,2020-02-15 05:09:17-05
2326,505,2,2020-02-15 05:09:17-05
2327,505,2,2020-02-15 05:09:17-05
2328,505,2,2020-02-15 05:09:17-05
2329,506,1,2020-02-15 05:09:17-05
2330,506,1,2020-02-15 05:09:17-05
2331,506,1,2020-02-15 05:09:17-05
2332,506,1,2020-02-15 05:09:17-05
2333,506,2,2020-02-15 05:09:17-05
2334,506,2,2020-02-15 05:09:17-05
2335,507,2,2020-02-15 05:09:17-05
2336,507,2,2020-02-15 05:09:17-05
2337,508,2,2020-02-15 05:09:17-05
2338,508,2,2020-02-15 05:09:17-05
2339,508,2,2020-02-15 05:09:17-05
2340,509,2,2020-02-15 05:09:17-05
2341,509,2,2020-02-15 05:09:17-05
2342,509,2,2020-02-15 05:09:17-05
2343,510,1,2020-02-15 05:09:17-05
2344,510,1,2020-02-15 05:09:17-05
2345,510,1,2020-02-15 05:09:17-05
2346,510,1,2020-02-15 05:09:17-05
2347,511,1,2020-02-15 05:09:17-05
2348,511,1,2020-02-15 05:09:17-05
2349,511,2,2020-02-15 05:09:17-05
2350,511,2,2020-02-15 05:09:17-05
2351,511,2,2020-02-15 05:09:17-05
2352,512,1,2020-02-15 05:09:17-05
2353,512,1,2020-02-15 05:09:17-05
2354,512,2,2020-02-15 05:09:17-05
2355,512,2,2020-02-15 05:09:17-05
2356,512,2,2020-02-15 05:09:17-05
2357,512,2,2020-02-15 05:09:17-05
2358,513,2,2020-02-15 05:09:17-05
2359,513,2,2020-02-15 05:09:17-05
2360,514,1,2020-02-15 05:09:17-05
2361,514,1,2020-02-15 05:09:17-05
2362,514,2,2020-02-15 05:09:17-05
2363,514,2,2020-02-15 05:09:17-05
2364,514,2,2020-02-15 05:09:17-05
2365,514,2,2020-02-15 05:09:17-05
2366,515,2,2020-02-15 05:09:17-05
2367,515,2,2020-02-15 05:09:17-05
2368,516,2,2020-02-15 05:09:17-05
2369,516,2,2020-02-15 05:09:17-05
2370,516,2,2020-02-15 05:09:17-05
2371,517,2,2020-02-15 05:09:17-05
2372,517,2,2020-02-15 05:09:17-05
2373,518,1,2020-02-15 05:09:17-05
2374,518,1,2020-02-15 05:09:17-05
2375,518,2,2020-02-15 05:09:17-05
2376,518,2,2020-02-15 05:09:17-05
2377,518,2,2020-02-15 05:09:17-05
2378,518,2,2020-02-15 05:09:17-05
2379,519,2,2020-02-15 05:09:17-05
2380,519,2,2020-02-15 05:09:17-05
2381,519,2,2020-02-15 05:09:17-05
2382,519,2,2020-02-15 05:09:17-05
2383,520,1,2020-02-15 05:09:17-05
2384,520,1,2020-02-15 05:09:17-05
2385,521,1,2020-02-15 05:09:17-05
2386,521,1,2020-02-15 05:09:17-05
2387,521,1,2020-02-15 05:09:17-05
2388,521,1,2020-02-15 05:09:17-05
2389,521,2,2020-02-15 05:09:17-05
2390,521,2,2020-02-15 05:09:17-05
2391,521,2,2020-02-15 05:09:17-05
2392,522,2,2020-02-15 05:09:17-05
2393,522,2,2020-02-15 05:09:17-05
2394,523,1,2020-02-15 05:09:17-05
2395,523,1,2020-02-15 05:09:17-05
2396,524,1,2020-02-15 05:09:17-05
2397,524,1,2020-02-15 05:09:17-05
2398,524,2,2020-02-15 05:09:17-05
2399,524,2,2020-02-15 05:09:17-05
2400,524,2,2020-02-15 05:09:17-05
2401,524,2,2020-02-15 05:09:17-05
2402,525,1,2020-02-15 05:09:17-05
2403,525,1,2020-02-15 05:09:17-05
2404,525,1,2020-02-15 05:09:17-05
2405,525,1,2020-02-15 05:09:17-05
2406,525,2,2020-02-15 05:09:17-05
2407,525,2,2020-02-15 05:09:17-05
2408,525,2,2020-02-15 05:09:17-05
2409,525,2,2020-02-15 05:09:17-05
2410,526,2,2020-02-15 05:09:17-05
2411,526,2,2020-02-15 05:09:17-05
2412,526,2,2020-02-15 05:09:17-05
2413,526,2,2020-02-15 05:09:17-05
2414,527,1,2020-02-15 05:09:17-05
2415,527,1,2020-02-15 05:09:17-05
2416,527,2,2020-02-15 05:09:17-05
2417,527,2,2020-02-15 05:09:17-05
2418,527,2,2020-02-15 05:09:17-05
2419,527,2,2020-02-15 05:09:17-05
2420,528,1,2020-02-15 05:09:17-05
2421,528,1,2020-02-15 05:09:17-05
2422,528,1,2020-02-15 05:09:17-05
2423,529,1,2020-02-15 05:09:17-05
2424,529,1,2020-02-15 05:09:17-05
2425,529,1,2020-02-15 05:09:17-05
2426,529,1,2020-02-15 05:09:17-05
2427,530,1,2020-02-15 05:09:17-05
2428,530,1,2020-02-15 05:09:17-05
2429,530,1,2020-02-15 05:09:17-05
2430,531,1,2020-02-15 05:09:17-05
2431,531,1,2020-02-15 05:09:17-05
2432,531,1,2020-02-15 05:09:17-05
2433,531,1,2020-02-15 05:09:17-05
2434,531,2,2020-02-15 05:09:17-05
2435,531,2,2020-02-15 05:09:17-05
2436,531,2,2020-02-15 05:09:17-05
2437,531,2,2020-02-15 05:09:17-05
2438,532,2,2020-02-15 05:09:17-05
2439,532,2,2020-02-15 05:09:17-05
2440,532,2,2020-02-15 05:09:17-05
2441,532,2,2020-02-15 05:09:17-05
2442,533,1,2020-02-15 05:09:17-05
2443,533,1,2020-02-15 05:09:17-05
2444,533,1,2020-02-15 05:09:17-05
2445,534,1,2020-02-15 05:09:17-05
2446,534,1,2020-02-15 05:09:17-05
2447,534,2,2020-02-15 05:09:17-05
2448,534,2,2020-02-15 05:09:17-05
2449,534,2,2020-02-15 05:09:17-05
2450,535,1,2020-02-15 05:09:17-05
2451,535,1,2020-02-15 05:09:17-05
2452,535,1,2020-02-15 05:09:17-05
2453,535,1,2020-02-15 05:09:17-05
2454,536,1,2020-02-15 05:09:17-05
2455,536,1,2020-02-15 05:09:17-05
2456,536,1,2020-02-15 05:09:17-05
2457,536,2,2020-02-15 05:09:17-05
2458,536,2,2020-02-15 05:09:17-05
2459,537,2,2020-02-15 05:09:17-05
2460,537,2,2020-02-15 05:09:17-05
2461,537,2,2020-02-15 05:09:17-05
2462,538,2,2020-02-15 05:09:17-05
2463,538,2,2020-02-15 05:09:17-05
2464,538,2,2020-02-15 05:09:17-05
2465,539,1,2020-02-15 05:09:17-05
2466,539,1,2020-02-15 05:09:17-05
2467,540,1,2020-02-15 05:09:17-05
2468,540,1,2020-02-15 05:09:17-05
2469,540,1,2020-02-15 05:09:17-05
2470,541,2,2020-02-15 05:09:17-05
2471,541,2,2020-02-15 05:09:17-05
2472,542,1,2020-02-15 05:09:17-05
2473,542,1,2020-02-15 05:09:17-05
2474,542,1,2020-02-15 05:09:17-05
2475,542,1,2020-02-15 05:09:17-05
2476,542,2,2020-02-15 05:09:17-05
2477,542,2,2020-02-15 05:09:17-05
2478,543,1,2020-02-15 05:09:17-05
2479,543,1,2020-02-15 05:09:17-05
2480,544,1,2020-02-15 05:09:17-05
2481,544,1,2020-02-15 05:09:17-05
2482,544,2,2020-02-15 05:09:17-05
2483,544,2,2020-02-15 05:09:17-05
2484,545,1,2020-02-15 05:09:17-05
2485,545,1,2020-02-15 05:09:17-05
2486,545,1,2020-02-15 05:09:17-05
2487,545,1,2020-02-15 05:09:17-05
2488,545,2,2020-02-15 05:09:17-05
2489,545,2,2020-02-15 05:09:17-05
2490,546,2,2020-02-15 05:09:17-05
2491,546,2,2020-02-15 05:09:17-05
2492,546,2,2020-02-15 05:09:17-05
2493,546,2,2020-02-15 05:09:17-05
2494,547,2,2020-02-15 05:09:17-05
2495,547,2,2020-02-15 05:09:17-05
2496,548,1,2020-02-15 05:09:17-05
2497,548,1,2020-02-15 05:09:17-05
2498,549,1,2020-02-15 05:09:17-05
2499,549,1,2020-02-15 05:09:17-05
2500,549,2,2020-02-15 05:09:17-05
2501,549,2,2020-02-15 05:09:17-05
2502,550,1,2020-02-15 05:09:17-05
2503,550,1,2020-02-15 05:09:17-05
2504,550,1,2020-02-15 05:09:17-05
2505,551,1,2020-02-15 05:09:17-05
2506,551,1,2020-02-15 05:09:17-05
2507,551,1,2020-02-15 05:09:17-05
2508,551,2,2020-02-15 05:09:17-05
2509,551,2,2020-02-15 05:09:17-05
2510,551,2,2020-02-15 05:09:17-05
2511,552,2,2020-02-15 05:09:17-05
2512,552,2,2020-02-15 05:09:17-05
2513,552,2,2020-02-15 05:09:17-05
2514,552,2,2020-02-15 05:09:17-05
2515,553,2,2020-02-15 05:09:17-05
2516,553,2,2020-02-15 05:09:17-05
2517,553,2,2020-02-15 05:09:17-05
2518,554,1,2020-02-15 05:09:17-05
2519,554,1,2020-02-15 05:09:17-05
2520,554,1,2020-02-15 05:09:17-05
2521,554,1,2020-02-15 05:09:17-05
2522,554,2,2020-02-15 05:09:17-05
2523,554,2,2020-02-15 05:09:17-05
2524,554,2,2020-02-15 05:09:17-05
2525,555,1,2020-02-15 05:09:17-05
2526,555,1,2020-02-15 05:09:17-05
2527,555,1,2020-02-15 05:09:17-05
2528,555,2,2020-02-15 05:09:17-05
2529,555,2,2020-02-15 05:09:17-05
2530,555,2,2020-02-15 05:09:17-05
2531,555,2,2020-02-15 05:09:17-05
2532,556,1,2020-02-15 05:09:17-05
2533,556,1,2020-02-15 05:09:17-05
2534,556,1,2020-02-15 05:09:17-05
2535,556,2,2020-02-15 05:09:17-05
2536,556,2,2020-02-15 05:09:17-05
2537,556,2,2020-02-15 05:09:17-05
2538,556,2,2020-02-15 05:09:17-05
2539,557,1,2020-02-15 05:09:17-05
2540,557,1,2020-02-15 05:09:17-05
2541,557,2,2020-02-15 05:09:17-05
2542,557,2,2020-02-15 05:09:17-05
2543,557,2,2020-02-15 05:09:17-05
2544,558,2,2020-02-15 05:09:17-05
2545,558,2,2020-02-15 05:09:17-05
2546,559,1,2020-02-15 05:09:17-05
2547,559,1,2020-02-15 05:09:17-05
2548,559,1,2020-02-15 05:09:17-05
2549,559,1,2020-02-15 05:09:17-05
2550,559,2,2020-02-15 05:09:17-05
2551,559,2,2020-02-15 05:09:17-05
2552,559,2,2020-02-15 05:09:17-05
2553,559,2,2020-02-15 05:09:17-05
2554,560,1,2020-02-15 05:09:17-05
2555,560,1,2020-02-15 05:09:17-05
2556,560,1,2020-02-15 05:09:17-05
2557,560,2,2020-02-15 05:09:17-05
2558,560,2,2020-02-15 05:09:17-05
2559,561,1,2020-02-15 05:09:17-05
2560,561,1,2020-02-15 05:09:17-05
2561,561,1,2020-02-15 05:09:17-05
2562,561,1,2020-02-15 05:09:17-05
2563,562,1,2020-02-15 05:09:17-05
2564,562,1,2020-02-15 05:09:17-05
2565,562,1,2020-02-15 05:09:17-05
2566,562,1,2020-02-15 05:09:17-05
2567,562,2,2020-02-15 05:09:17-05
2568,562,2,2020-02-15 05:09:17-05
2569,563,1,2020-02-15 05:09:17-05
2570,563,1,2020-02-15 05:09:17-05
2571,563,1,2020-02-15 05:09:17-05
2572,563,1,2020-02-15 05:09:17-05
2573,563,2,2020-02-15 05:09:17-05
2574,563,2,2020-02-15 05:09:17-05
2575,563,2,2020-02-15 05:09:17-05
2576,564,2,2020-02-15 05:09:17-05
2577,564,2,2020-02-15 05:09:17-05
2578,564,2,2020-02-15 05:09:17-05
2579,565,1,2020-02-15 05:09:17-05
2580,565,1,2020-02-15 05:09:17-05
2581,566,1,2020-02-15 05:09:17-05
2582,566,1,2020-02-15 05:09:17-05
2583,567,1,2020-02-15 05:09:17-05
2584,567,1,2020-02-15 05:09:17-05
